id,property_id,rating_count,city,price
"785","1345950","32","Chennai","551"
"786","1346164","48","Corbett","589"
"787","1346322","16","Dalhousie","738"
"788","1346324","31","Dalhousie","609"
"789","1346330","40","Dharamshala","780"
"790","1346332","14","Chandigarh","652"
"791","1346334","40","Chandigarh","703"
"792","1346356","22","Kodaikanal","588"
"793","1346386","11","Jaipur","812"
"794","1346402","9","Cuttack","567"
"795","1346420","25","Gaya","841"
"796","1346472","18","Goa","654"
"797","1346490","10","Kochi","886"
"798","1347068","48","Chhindwara","846"
"799","1347070","28","Chitrakoot","803"
"800","1347084","19","Kolkata","619"
"801","1347086","26","Kolkata","935"
"802","1347092","18","Kolkata","712"
"803","1347096","46","Kolkata","718"
"804","1347098","2","Kolkata","670"
"805","1347100","17","Kolkata","615"
"806","1347240","6","Dahej","635"
"807","1347368","30","Kolkata","818"
"808","1347376","27","Kolkata","864"
"809","1347378","36","Kolkata","803"
"810","1347380","42","Kolkata","718"
"811","1347384","27","Kolkata","683"
"812","1347388","8","Kolkata","828"
"813","1347390","34","Kolkata","909"
"814","1347392","17","Kolkata","914"
"815","1347398","2","Kolkata","904"
"816","1347400","23","Kolkata","845"
"817","1347408","28","Kolkata","721"
"818","1347410","47","Kolkata","616"
"819","1347430","22","Kurnool","880"
"820","1347456","25","Gangtok","759"
"821","1347474","16","Dwarka","790"
"822","1347492","36","Coimbatore","730"
"823","1347494","7","Gangtok","854"
"824","1347498","38","Gangtok","928"
"825","1347502","16","Gangtok","956"
"826","1347526","49","Gangtok","694"
"827","1347532","16","Gangtok","739"
"828","1347544","32","Gangtok","858"
"829","1347562","34","Kurnool","823"
"830","1347596","16","Gangtok","921"
"831","1347642","31","Kolkata","927"
"832","1347650","39","Kolkata","607"
"833","1347656","39","Kolkata","792"
"834","1347664","32","Kolkata","829"
"835","1347666","43","Kollur","792"
"836","1347700","12","Dehradun","791"
"837","1347702","21","Gangtok","807"
"838","1347716","4","Gangtok","774"
"839","1347760","30","Darjeeling","516"
"840","1347762","49","Darjeeling","703"
"841","1347802","26","Gangtok","749"
"842","1347838","16","Gangtok","880"
"843","1347840","16","Gangtok","922"
"844","1347846","1","Gangtok","712"
"845","1347940","5","Goa","687"
"846","1347962","9","Goa","547"
"847","1347978","16","Goa","946"
"848","1348356","49","Kashid","982"
"849","1348390","7","Diveagar","724"
"850","1348392","58","Diveagar","963"
"851","1348690","67","Kochi","819"
"852","1348864","1","Erode","701"
"853","1348892","48","Gangtok","962"
"854","1348896","1","Jaipur","931"
"855","1348950","1","Gangtok","793"
"856","1348954","27","Dandeli","694"
"857","1349098","1","Gurgaon","515"
"858","1349134","25","Leh","859"
"859","1349192","43",,
"860","1349518","4","Goa","527"
"861","1349980","36","Coorg","829"
"862","1349998","11","Coorg","526"
"863","1350142","22","Dalhousie","711"
"864","1350146","25","Kasauli","620"
"865","1350148","28","Kasauli","716"
"866","1350152","38","Coorg","667"
"867","1350158","7","Coorg","717"
"868","1350160","12","Coorg","553"
"869","1350184","6","Coorg","739"
"870","1350196","36","Coorg","812"
"871","1350220","15","Coorg","703"
"872","1350228","230","Goa","1914"
"873","1350236","43","Coorg","935"
"874","1350242","2","Coorg","928"
"875","1350472","42","Gangtok","774"
"876","1350574","18","Dharamshala","650"
"877","1350580","3","Gandhinagar","622"
"878","1350606","4","Kurukshetra","941"
"879","1350960","21","Lonavala","818"
"880","1350964","5","Lonavala","788"
"881","1350968","5","Lucknow","789"
"882","1351044","39","Leh","566"
"883","1351054","46","Kodaikanal","510"
"884","1351096","46","Durg","506"
"885","1351106","37","Kurukshetra","881"
"886","1351258","9","Coorg","846"
"887","1351272","12","Lonavala","538"
"888","1351306","5","Kanker","589"
"889","1351544","19","Goa","757"
"890","1351704","49","Chittorgarh","966"
"891","1351708","38","Chittorgarh","590"
"892","1351850","23","Goa","705"
"893","1352356","25","Kozhikode","972"
"894","1352368","11","Dharamshala","696"
"895","1352372","1","Dharamshala","703"
"896","1352692","7","Kota","545"
"897","1352698","29","Hyderabad","723"
"898","1352700","8","Gangtok","705"
"899","1352702","1","Goa","996"
"900","1352710","7","Goa","895"
"901","1352712","17","Goa","505"
"902","1352788","7","Lucknow","729"
"903","1353090","16","Jaipur","800"
"904","1353098","16","Jaipur","743"
"905","1353100","16","Jaipur","511"
"906","1353224","199","Goa","2784"
"907","1353576","8","Chennai","981"
"908","1353580","12","Chennai","691"
"909","1353654","2","Kufri","522"
"910","1353668","46","Chennai","528"
"911","1353718","17","Kumbakonam","608"
"912","1353878","19","Kolhapur","730"
"913","1353932","1","Jaipur","876"
"914","1353934","17","Kolkata","581"
"915","1353936","27","Chennai","560"
"916","1353968","15","Goa","577"
"917","1354374","19","Chennai","852"
"918","1354442","33","Kolkata","621"
"919","1354450","49","Kufri","613"
"920","1354818","8","Dooars","616"
"921","1354824","6","Gandhinagar","914"
"922","1354852","25","Indore","619"
"923","1355072","10","Kota","799"
"924","1355172","24","Kolkata","808"
"925","1355404","11","Kota","773"
"926","1355560","10","Chennai","954"
"927","1355590","47","Dalhousie","526"
"928","1355592","3","Goa","804"
"929","1355710","27","Goa","589"
"930","1355812","290","Dharamshala","2422"
"931","1355998","31","Jaipur","781"
"932","1356094","50","Goa","866"
"933","1356096","4","Goa","615"
"934","1356098","11","Goa","864"
"935","1356202","46","Jabalpur","705"
"936","1356246","1","Goa","946"
"937","1356352","46","Kodaikanal","933"
"938","1356512","24","Kolkata","515"
"939","1356516","3","Kolkata","674"
"940","1356520","69","Leh","619"
"941","1356542","21","Kurnool","664"
"942","1356552","103","Coorg","2078"
"943","1356564","21","Gangtok","502"
"944","1356598","1","Dharamshala","821"
"945","1356770","5","Gangtok","586"
"946","1356776","65","Gandhidham","902"
"947","1356800","24","Kolhapur","948"
"948","1356812","47","Kodaikanal","710"
"949","1356872","2","Chennai","780"
"950","1356882","71","Faridabad","883"
"951","1357118","24","Jaipur","661"
"952","1357124","47","Chhindwara","522"
"953","1357130","1","Chennai","851"
"954","1357134","1","Jabalpur","706"
"955","1357146","1","Jabalpur","858"
"956","1357148","3","Chhindwara","941"
"957","1357158","2","Kodaikanal","575"
"958","1357172","22","Gandhinagar","522"
"959","1357184","1","Jaipur","823"
"960","1357192","49","Darjeeling","960"
"961","1357200","27","Leh","980"
"962","1357202","18","Leh","538"
"963","1357204","1","Dharamshala","569"
"964","1357220","34","Gangtok","599"
"965","1357222","35","Dhanbad","980"
"966","1357224","24","Gangtok","799"
"967","1357228","8","Coorg","750"
"968","1357246","37","Kodaikanal","721"
"969","1357260","8","Gangtok","649"
"970","1357272","21","Gaya","690"
"971","1357324","5","Lucknow","587"
"972","1357342","18","Goa","553"
"973","1357344","4","Lansdowne","596"
"974","1357354","74","Goa","549"
"975","1357378","5","Dharamshala","883"
"976","1357388","11","Dehradun","565"
"977","1357406","17","Lucknow","664"
"978","1357634","11","Kochi","543"
"979","1357768","9","Goa","622"
"980","1357810","45","Lachung","669"
"981","1357860","53","Leh","643"
"982","1357904","8","Dharamshala","877"
"983","1357912","51","Chennai","646"
"984","1357916","439","Jodhpur","4705"
"985","1357936","15","Leh","863"
"986","1357942","36","Kolkata","847"
"987","1357950","18","Kolhapur","550"
"988","1357996","13","Goa","588"
"989","1358018","30","Corbett","684"
"990","1358026","1","Jaipur","769"
"991","1358028","13","Kolkata","823"
"992","1358038","18","Gangtok","799"
"993","1358054","7","Dapoli","553"
"994","1358062","4","Kochi","660"
"995","1358078","40","Kolhapur","812"
"996","1358174","19","Dahej","513"
"997","1358180","15","Kolkata","824"
"998","1358182","14","Kolkata","867"
"999","1358188","31","Jabalpur","655"
"1000","1358206","25","Dhanaulti","985"
"1001","1358212","51","Dehradun","906"
"1002","1358216","4","Lansdowne","880"
"1003","1358248","48","Gangtok","525"
"1004","1358344","51","Jamshedpur","785"
"1005","1358354","9","Jamshedpur","887"
"1006","1358392","2","Chennai","861"
"1007","1358410","4","Goa","602"
"1008","1358426","16","Dehradun","702"
"1009","1358440","32","Dharamshala","609"
"1010","1358474","19","Kollam","770"
"1011","1358498","3","Dhar","646"
"1012","1358510","17","Kolhapur","740"
"1013","1358516","2","Kochi","922"
"1014","1358528","18","Khajuraho","904"
"1015","1358544","48","Chittoor","899"
"1016","1358562","8","Lonavala","671"
"1017","1358574","44","Kurnool","835"
"1018","1358576","30","Kolhapur","744"
"1019","1358582","37","Lonavala","856"
"1020","1358592","40","Lonavala","582"
"1021","1358596","10","Lonavala","891"
"1022","1358604","48","Lonavala","773"
"1023","1358612","45","Coorg","585"
"1024","1358620","40","Goa","962"
"1025","1358630","33","Coorg","794"
"1026","1358660","15","Ghaziabad","582"
"1027","1358684","26","Goa","643"
"1028","1358686","5","Corbett","556"
"1029","1358694","37","Kolhapur","768"
"1030","1358704","21","Chandigarh","739"
"1031","1358772","44","Corbett","975"
"1032","1358776","1","Dharamshala","687"
"1033","1358778","1","Dharamshala","539"
"1034","1358796","16","Jabalpur","880"
"1035","1358800","16","Jabalpur","556"
"1036","1358802","16","Jabalpur","855"
"1037","1358804","30","Jaisalmer","624"
"1038","1358806","16","Jabalpur","632"
"1039","1358830","28","Jaipur","654"
"1040","1358840","42","Kollam","510"
"1041","1358848","17","Kannur","734"
"1042","1358856","16","Jaisalmer","763"
"1043","1358858","10","Khajuraho","929"
"1044","1358860","7","Khajuraho","858"
"1045","1358862","43","Khajuraho","631"
"1046","1358864","21","Kolhapur","572"
"1047","1358866","35","Khajuraho","701"
"1048","1358868","8","Kumarakom","731"
"1049","1358870","25","Kolhapur","859"
"1050","1358874","29","Kolhapur","529"
"1051","1358876","38","Kolhapur","748"
"1052","1358878","44","Kolhapur","698"
"1053","1358880","21","Kolhapur","800"
"1054","1358882","44","Kollam","641"
"1055","1358886","40","Kota","941"
"1056","1358888","27","Kota","723"
"1057","1358914","16","Igatpuri","854"
"1058","1358940","20","Corbett","706"
"1059","1358986","4","Kovalam","534"
"1060","1359012","27","Dharamshala","991"
"1061","1359022","18","Dehradun","551"
"1062","1359078","7","Dahanu","742"
"1063","1359086","24","Kolkata","903"
"1064","1359088","5","Dapoli","940"
"1065","1359140","57","Chikmaglur","575"
"1066","1359200","1","Jaipur","657"
"1067","1359204","50","Dahej","651"
"1068","1359734","13","Kolkata","589"
"1069","1359750","25","Dibrugarh","528"
"1070","1359758","45","Coorg","810"
"1071","1360076","22","Darjeeling","854"
"1072","1360100","35","Lonavala","691"
"1073","1360108","4","Kullu","537"
"1074","1360158","1","Indore","790"
"1075","1360162","1","Indore","648"
"1076","1360164","1","Indore","601"
"1077","1360182","1","Jabalpur","543"
"1078","1360202","7","Chennai","997"
"1079","1360204","35","Chikmaglur","630"
"1080","1360206","1","Indore","742"
"1081","1360208","1","Indore","958"
"1082","1360222","34","Kochi","827"
"1083","1360264","11","Indore","890"
"1084","1360274","6","Dwarka","757"
"1085","1360282","16","Lonavala","693"
"1086","1360284","5","Lonavala","982"
"1087","1360286","19","Lonavala","705"
"1088","1360302","32","Indore","808"
"1089","1360320","16","Goa","958"
"1090","1360328","21","Lucknow","719"
"1091","1360338","43","Dindigul","822"
"1092","1360340","1","Indore","533"
"1093","1360412","1","Hyderabad","988"
"1094","1360442","1","Hyderabad","576"
"1095","1360468","44","Kochi","795"
"1096","1360470","32","Dehradun","821"
"1097","1360518","109","Jabalpur","2052"
"1098","1360520","11","Indore","862"
"1099","1360530","19","Gangtok","636"
"1100","1360546","3","Coimbatore","999"
"1101","1360610","1","Jaipur","915"
"1102","1360636","10","Kota","513"
"1103","1360640","1","Jaipur","783"
"1104","1360676","1","Jaipur","845"
"1105","1360678","1","Indore","755"
"1106","1360702","26","Jodhpur","567"
"1107","1360718","1","Jaipur","728"
"1108","1360726","44","Dahej","690"
"1109","159216","71","Katra","809"
"1110","159245","45","Chandigarh","836"
"1111","159253","46","Chennai","889"
"1112","159285","46","Goa","613"
"1113","159296","55","Coorg","997"
"1114","159298","213","Coorg","1630"
"1115","159299","16","Coorg","900"
"1116","159304","9","Corbett","705"
"1117","159318","599","Chikmaglur","3094"
"1118","159341","263","Dalhousie","1761"
"1119","159362","53","Daman","771"
"1120","159558","96","Indore","795"
"1121","159712","1","Hyderabad","818"
"1122","159738","19","Jagdalpur","886"
"1123","159767","161","Jaipur","1561"
"1124","159780","39","Jaipur","669"
"1125","159804","50","Kochi","794"
"1126","159815","170","Kumarakom","2834"
"1127","159830","8","Leh","735"
"1128","159831","156","Leh","2013"
"1129","159843","846","Lonavala","3386"
"1130","159850","346","Lonavala","2626"
"1131","159882","392","Khajuraho","1646"
"1132","159972","147","Kottayam","2001"
"1133","160065","19","Katra","812"
"1134","160073","209","Kochi","2596"
"1135","160104","85","Kozhikode","638"
"1136","160123","422","Kodaikanal","3623"
"1137","160143","551","Khajuraho","3506"
"1138","160144","648","Khajuraho","4181"
"1139","160162","290","Kumarakom","2715"
"1140","160168","47","Khandala","658"
"1141","160184","538","Kumarakom","3352"
"1142","160200","321","Kolkata","1623"
"1143","160515","731","Lavasa","4929"
"1144","161836","47","Kolad","824"
"1145","161878","110","Corbett","1672"
"1146","161964","540","Lonavala","4022"
"1147","165525","71","Kodaikanal","568"
"1148","165564","10","Lucknow","892"
"1149","165573","52","Hyderabad","719"
"1150","165604","1","Jaisalmer","689"
"1151","165636","113","Jaipur","2631"
"1152","165638","13","Chennai","905"
"1153","165660","34","Goa","835"
"1154","165735","88","Kodaikanal","641"
"1155","165741","15","Gangtok","807"
"1156","165862","32","Corbett","722"
"1157","165903","132","Goa","1738"
"1158","165940","49","Jaipur","927"
"1159","165968","154","Corbett","2163"
"1160","165973","268","Dharamshala","2108"
"1161","165981","21","Darjeeling","962"
"1162","166001","27","Kausani","687"
"1163","166055","3","Chennai","573"
"1164","166060","1","Jaisalmer","833"
"1165","166134","75","Goa","639"
"1166","166155","15","Goa","572"
"1167","166162","48","Chennai","585"
"1168","166194","36","Dharamshala","515"
"1169","166321","15","Darjeeling","820"
"1170","166331","167","Kodaikanal","2498"
"1171","166347","1","Hyderabad","859"
"1172","170355","52","Chennai","834"
"1173","171287","19","Kozhikode","738"
"1174","171317","42","Goa","561"
"1175","171324","16","Jaipur","568"
"1176","171345","13","Kolkata","620"
"1177","171353","1","Hyderabad","687"
"1178","171358","40","Lonavala","947"
"1179","171373","81","Kolkata","766"
"1180","171385","867","Chennai","4465"
"1181","171389","56","Kodaikanal","587"
"1182","171392","41","Khandala","707"
"1183","171394","19","Kochi","791"
"1184","171406","1","Jaipur","755"
"1185","171424","39","Chennai","554"
"1186","171440","35","Kodaikanal","704"
"1187","171444","18","Kanha","789"
"1188","171448","70","Chennai","568"
"1189","171458","62","Coonoor","719"
"1190","171484","28","Jaipur","757"
"1191","171522","12","Chennai","766"
"1192","171721","101","Indore","2729"
"1193","172422","1","Goa","883"
"1194","172425","501","Kochi","4737"
"1195","172434","199","Kochi","2590"
"1196","172530","13","Gandhinagar","966"
"1197","201192","107","Jaipur","1533"
"1198","201244","561","Khajuraho","4035"
"1199","204800","348","Dalhousie","2356"
"1200","204960","41","Lonavala","837"
"1201","206634","506","Kochi","4872"
"1202","206693","17","Kochi","583"
"1203","207000","37","Goa","514"
"1204","207080","975","Chennai","4779"
"1205","207200","1","Goa","904"
"1206","207340","119","Coonoor","1902"
"1207","207380","25","Coorg","543"
"1208","211063","15","Kovalam","953"
"1209","211074","127","Darjeeling","2358"
"1210","211120","127","Jaipur","2080"
"1211","211121","5","Kodaikanal","882"
"1212","211131","100","Dapoli","890"
"1213","211134","45","Hyderabad","621"
"1214","211166","57","Kolkata","616"
"1215","211262","68","Chennai","511"
"1216","211297","37","Goa","624"
"1217","211304","67","Coorg","700"
"1218","211306","370","Kolkata","2221"
"1219","211310","20","Jaipur","788"
"1220","211336","8","Ganpatipule","918"
"1221","211354","9","Coorg","927"
"1222","211413","20","Jaipur","968"
"1223","211421","29","Jaipur","720"
"1224","211435","23","Indore","565"
"1225","211445","72","Coimbatore","941"
"1226","211469","32","Kolkata","532"
"1227","211471","26","Dharamshala","851"
"1228","211488","10","Corbett","767"
